CRP,idx_confirm,idx_ref
RJ2610-010,1,OSM-r
RJ2610-060,2,OSM-r
RJ2610-070,1,OSM-r
RJ2610-142,1,OSM-r
RJ2610-170,2,OSM-r
RJ2610-210,2,OSM-r
RJ2611-020,1,OSM-n
RJ2611-201,1,OSM-r
RJ2611-202,1,OSM-n
RJ2620-110,2,OSM-nr
RJ2620-280,1,OSM-n
RJ2620-311,1,OSM-r
RJ2621-180,3,OSM-nr
RJ2621-200,2,OSM-nr
RJ2630-000,1,OSM-n
RJ2630-010,1,OSM-r
RJ2630-011,1,OSM-r
RJ2630-012,1,OSM-r
RJ2630-013,1,OSM-r
RJ2631-000,1,OSM-r
RJ2631-002,1,OSM-n
RJ2631-004,1,OSM-r
RJ2631-030,1,OSM-r
RJ2631-390,1,OSM-r
RJ2631-470,2,OSM-nr
RJ2640-010,5,OSM-nr
RJ2640-020,1,OSM-n
RJ2640-032,1,OSM-n
RJ2640-080,1,OSM-n
RJ2640-100,6,OSM-nr
RJ2640-101,1,OSM-n
RJ2640-102,8,OSM-nr
RJ2640-120,1,OSM-r
RJ2641-440,1,OSM-n
RJ2641-726,1,OSM-n
RJ2710-310,2,OSM-r
RJ2710-320,1,OSM-r
RJ2710-570,2,OSM-r
RJ2713-001,2,OSM-w
RJ2713-070,1,OSM-n
RJ2713-588,1,OSM-n
RJ2713-670,2,OSM-w
RJ2713-690,1,OSM-w
RJ2713-760,1,OSM-w
RJ2713-790,1,OSM-w
RJ2713-810,1,OSM-w
RJ2713-820,1,OSM-w
RJ2720-000,11,OSM-nr
RJ2720-001,1,OSM-n
RJ2720-010,13,OSM-nrw
RJ2720-011,12,OSM-nr
RJ2720-250,6,OSM-n
RJ2720-260,5,OSM-n
RJ2720-330,1,OSM-r
RJ2720-380,8,OSM-nr
RJ2720-389,9,OSM-nr
RJ2720-390,4,OSM-n
RJ2720-400,16,OSM-nr
RJ2720-410,17,OSM-nr
RJ2723-002,1,OSM-r
RJ2723-414,1,OSM-w
RJ2723-424,6,OSM-n
RJ2723-425,6,OSM-nr
RJ2723-426,1,OSM-r
RJ2723-427,1,OSM-n
RJ2723-625,1,OSM-r
RJ2725-000,2,OSM-w
RJ2725-030,1,OSM-r
RJ2725-421,4,OSM-n
RJ2725-422,1,OSM-n
RJ2725-442,6,OSM-nr
RJ2725-520,5,OSM-nr
RJ2725-640,1,OSM-r
RJ2730-120,1,OSM-r
RJ2730-261,7,OSM-nr
RJ2730-262,4,OSM-n
RJ2733-001,1,OSM-n
RJ2733-003,2,OSM-r
RJ2733-040,2,OSM-n
RJ2733-065,1,OSM-n
RJ2735-000,1,OSM-r
RJ2735-010,1,OSM-r
RJ2735-015,2,OSM-n
RJ2735-030,1,OSM-r
RJ2740-010,1,OSM-r
RJ2740-361,4,OSM-n
RJ2740-570,1,OSM-n
RJ2743-050,2,OSM-r
RJ2743-360,1,OSM-r
RJ2743-670,1,OSM-n
RJ2745-005,1,OSM-n
RJ2745-056,1,OSM-n
RJ2745-080,1,OSM-r
RJ2745-130,1,OSM-r
RJ2745-200,1,OSM-r
RJ2745-270,1,OSM-r
RJ2750-006,1,OSM-n
RJ2750-009,2,OSM-nr
RJ2750-012,2,OSM-r
RJ2753-737,4,OSM-n
RJ2755-155,4,OSM-r
RJ2755-158,1,OSM-r
RJ2760-401,2,OSM-nr
RJ2765-431,1,OSM-n
RJ2765-451,1,OSM-n
RJ2770-104,1,OSM-r
RJ2770-110,1,OSM-r
RJ2770-233,1,OSM-r
RJ2770-235,1,OSM-r
RJ2770-334,2,OSM-n
RJ2773-170,1,OSM-w
RJ2775-002,2,OSM-r
RJ2775-003,2,OSM-r
RJ2775-004,2,OSM-r
RJ2775-005,1,OSM-r
RJ2775-020,2,OSM-r
RJ2775-040,7,OSM-nr
RJ2775-046,4,OSM-r
RJ2775-051,1,OSM-r
RJ2775-053,2,OSM-r
RJ2775-055,1,OSM-n
RJ2775-060,9,OSM-nrw
RJ2775-090,4,OSM-r
RJ2775-111,1,OSM-n
RJ2775-112,1,OSM-r
RJ2775-600,1,OSM-n
RJ2775-730,1,OSM-r
RJ2775-780,4,OSM-n
RJ2775-790,1,OSM-n
RJ2775-900,1,OSM-r
RJ2775-903,1,OSM-r
RJ2775-904,1,OSM-r
RJ2776-070,2,OSM-nr
RJ2780-085,2,OSM-nr
RJ2780-086,1,OSM-r
RJ2780-160,4,OSM-r
RJ2780-290,1,OSM-n
RJ2780-300,1,OSM-n
RJ2783-020,5,OSM-r
RJ2783-110,1,OSM-r
RJ2783-114,1,OSM-r
