CRP,idx_confirm,idx_ref
ZM2077-080,1,OSM-r
ZM2078-000,8,OSM-nw
ZM2078-001,3,OSM-nw
ZM2078-010,11,OSM-nw
ZM2078-050,1,OSM-n
ZM2079-001,1,OSM-r
ZM2079-900,1,OSM-r
ZM2081-070,6,OSM-nr
ZM2083-000,6,OSM-n
ZM2084-070,5,OSM-n
ZM2085-000,2,OSM-n
ZM2085-100,4,OSM-n
ZM2088-900,1,OSM-r
ZM2089-900,1,OSM-r
ZM2110-000,9,OSM-nrw
ZM2110-010,6,OSM-nr
ZM2110-011,7,OSM-nw
ZM2110-900,1,OSM-n
ZM2111-001,11,OSM-nw
ZM2111-030,5,OSM-n
ZM2111-031,6,OSM-n
ZM2112-000,6,OSM-nw
ZM2112-001,11,OSM-nrw
ZM2112-002,7,OSM-nw
ZM2112-010,5,OSM-n
ZM2113-010,5,OSM-nr
ZM2113-011,4,OSM-n
ZM2113-012,11,OSM-nw
ZM2113-013,10,OSM-nw
ZM2113-014,7,OSM-nw
ZM2113-015,7,OSM-nw
ZM2113-017,7,OSM-nw
ZM2114-000,6,OSM-n
ZM2114-001,5,OSM-n
ZM2114-002,9,OSM-n
ZM2114-010,5,OSM-n
ZM2114-011,4,OSM-n
ZM2114-012,11,OSM-n
ZM2115-000,7,OSM-nw
ZM2115-001,7,OSM-nw
ZM2115-002,7,OSM-n
ZM2116-000,4,OSM-n
ZM2116-001,4,OSM-n
ZM2116-002,4,OSM-n
ZM2116-010,1,OSM-n
ZM2117-000,5,OSM-n
ZM2117-020,6,OSM-n
ZM2117-021,5,OSM-n
ZM2117-022,7,OSM-n
ZM2118-000,5,OSM-n
ZM2118-001,7,OSM-n
ZM2118-005,4,OSM-n
